entity_type,layer,text,insert_x,insert_y,start_x,start_y,start_z,end_x,end_y,end_z,center_x,center_y,radius,vertices,vertex_count,closed,start_angle,end_angle
LINE,CAJONEO,,,,-62.5581,17.5443,0.0,-62.7081,17.5443,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.7081,17.9203,0.0,-62.7081,18.4203,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.5581,17.9203,0.0,-62.5581,18.4203,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.6581,17.9703,0.0,-62.6581,18.3703,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.6081,17.9703,0.0,-62.6081,18.3703,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-56.5965,14.9327,2.4322,,,,58.8247,92.0651
LINE,ELEMENTOS-ELEC,,,,-56.6624,17.4193,0.0,-55.2517,17.4193,0.0,,,,,,,,
LINE,CAJONEO,,,,-60.0723,19.0693,0.0,-54.9723,19.0693,0.0,,,,,,,,
LINE,CAJONEO,,,,-56.6223,18.9193,0.0,-55.1223,18.9193,0.0,,,,,,,,
TEXT,NOTAS,PATIO,-59.6711,17.0981,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-59.7723,18.9193,0.0,-58.5723,18.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-59.3223,18.4193,0.0,-59.8523,18.4193,0.0,,,,,,,,
LINE,CAJONEO,,,,-59.3923,18.4893,0.0,-59.8523,18.4893,0.0,,,,,,,,
LINE,CAJONEO,,,,-59.7723,18.8493,0.0,-59.3923,18.8493,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-60.0723, 18.7693], [-59.7723, 18.7693], [-59.7723, 19.0693], [-60.0723, 19.0693]]",4.0,True,,
LINE,CAJONEO,,,,-59.8523,18.4893,0.0,-59.8523,18.7693,0.0,,,,,,,,
LINE,CAJONEO,,,,-59.3923,18.4893,0.0,-59.3923,18.8493,0.0,,,,,,,,
LINE,CAJONEO,,,,-59.9223,17.9193,0.0,-59.3223,17.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-59.8523,17.9893,0.0,-59.3223,17.9893,0.0,,,,,,,,
LINE,CAJONEO,,,,-59.3223,17.9193,0.0,-59.3223,18.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-59.8523,17.9893,0.0,-59.8523,18.4193,0.0,,,,,,,,
LINE,CAJONEO,,,,-59.7823,17.9893,0.0,-59.7823,18.4193,0.0,,,,,,,,
TEXT,NOTAS,ALCOBA,-57.1593,17.7164,,,,,,,,,,,,,,
LINE,CABLES,,,,-57.6795,17.4896,0.0,-57.7403,17.3473,0.0,,,,,,,,
LINE,CABLES,,,,-57.6224,17.4896,0.0,-57.6832,17.3473,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-58.6153,17.3333,0.0,-58.2751,17.0822,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-56.8822,17.4193,0.0,-58.5978,17.4193,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-56.7723,17.4193,0.1099,,,,,
LINE,ELEMENTOS-ELEC,,,,-56.6946,17.3416,0.0,-56.6592,17.3063,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-56.6946,17.497,0.0,-56.6592,17.5324,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-56.85,17.3416,0.0,-56.8853,17.3063,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-56.85,17.497,0.0,-56.8853,17.5324,0.0,,,,,,,,
TEXT,TEXTO,21,-56.8501,17.3767,,,,,,,,,,,,,,
TEXT,TEXTO,21,-58.7497,17.3688,,,,,,,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-58.6745,17.4056,0.0934,,,,34.8127,325.1873
LINE,ELEMENTOS-ELEC,,,,-58.5978,17.4589,0.0,-58.7016,17.5713,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-58.5978,17.3522,0.0,-58.7016,17.2399,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-58.7679,17.4056,0.0,-58.8379,17.4056,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-58.5978,17.5443,0.0,-58.5978,17.2531,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-56.9223, 18.7693], [-56.6223, 18.7693], [-56.6223, 19.0693], [-56.9223, 19.0693]]",4.0,True,,
LINE,CAJONEO,,,,-58.4223,18.9193,0.0,-56.9223,18.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-58.4223,18.1693,0.0,-58.5723,18.1693,0.0,,,,,,,,
LINE,CAJONEO,,,,-58.5723,18.1193,0.0,-58.4223,18.1193,0.0,,,,,,,,
LINE,CAJONEO,,,,-58.4223,18.1693,0.0,-58.4223,18.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-58.5723,18.1693,0.0,-58.5723,18.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-54.9723,18.8693,0.0,-53.4362,18.8693,0.0,,,,,,,,
LINE,CAJONEO,,,,-54.9723,19.0693,0.0,-53.4315,19.0693,0.0,,,,,,,,
LINE,CAJONEO,,,,-53.7973,17.3693,0.0,-53.4717,17.3693,0.0,,,,,,,,
LINE,CAJONEO,,,,-53.7973,18.2693,0.0,-53.4504,18.2693,0.0,,,,,,,,
LINE,CABLES,,,,-55.7575,17.4874,0.0,-55.8183,17.3451,0.0,,,,,,,,
LINE,CABLES,,,,-55.8062,17.4814,0.0,-55.867,17.3391,0.0,,,,,,,,
LINE,CABLES,,,,-55.8634,17.4814,0.0,-55.9242,17.3391,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-55.2517,17.0659,0.0,-55.2517,17.4193,0.0,,,,,,,,
TEXT,ELEMENTOS-ELEC,S.C,-55.3437,16.962,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-54.8223,18.7193,0.0,-53.7973,18.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-54.8223,16.9193,0.0,-53.7973,16.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-54.8223,16.9193,0.0,-53.7973,16.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-54.8223,17.8193,0.0,-53.7973,17.8193,0.0,,,,,,,,
LINE,TUBERIA-PISO,,,,-49.9011,17.1432,0.0,-49.9011,15.3609,0.0,,,,,,,,
LINE,TUBERIA-PISO,,,,-45.4811,18.1786,0.0,-45.4811,16.7288,0.0,,,,,,,,
LINE,TUBERIA-TV,,,,-48.5205,18.7584,0.0,-48.5205,9.952,0.0,,,,,,,,
LINE,CAJONEO,,,,-48.6986,18.1693,0.0,-48.6986,16.6693,0.0,,,,,,,,
LINE,CAJONEO,,,,-48.8486,18.1693,0.0,-48.8486,16.6693,0.0,,,,,,,,
LINE,CAJONEO,,,,-48.7986,18.1193,0.0,-48.7986,16.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-48.7486,18.1193,0.0,-48.7486,16.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-50.1986,15.9193,0.0,-50.1986,18.7693,0.0,,,,,,,,
LINE,CAJONEO,,,,-50.3486,9.0693,0.0,-50.3486,19.0693,0.0,,,,,,,,
LINE,CAJONEO,,,,-43.7052,19.1779,0.0,-43.8095,14.7681,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.2486,15.1693,0.0,-45.2486,19.0693,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.3986,15.3193,0.0,-45.3986,18.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.0986,15.1693,0.0,-45.0986,19.0693,0.0,,,,,,,,
LINE,CAJONEO,,,,-44.0736,9.2693,0.0,-44.0736,18.8693,0.0,,,,,,,,
TEXT,TEXTO,"ATERRIZAJE: VARILLA COOPERWELD(Cu-Cu)5/8""x1.8Mt",-50.014,-0.0844,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"CONTADOR TRIFILAR 5(60)A, 2x110/227V., BIFASICO",-50.0043,1.1466,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"TOMA TELEVISION 70   CABLE COAXIAL, ANTENA O TV CABLE",-50.0043,2.3659,,,,,,,,,,,,,,
TEXT,TEXTO,CONDUCTOR CABLE Cu AWG 6 DESNUDO,-50.014,-0.6064,,,,,,,,,,,,,,
TEXT,TEXTO,"CONECTOR COOPERWELD 5/8""  ",-50.014,-0.3481,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.8277,-0.1856,0.0,-50.8483,-0.1856,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.8119,-0.1556,0.0,-50.8641,-0.1556,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.7961,-0.1256,0.0,-50.8799,-0.1256,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.7803,-0.0956,0.0,-50.8957,-0.0956,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.7645,-0.0656,0.0,-50.9114,-0.0656,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.7487,-0.0356,0.0,-50.9272,-0.0356,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-50.838,0.2009,0.0,-50.838,-0.0056,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-47.327,-1.3397,0.0,-47.4678,-1.5952,0.0,,,,,,,,
TEXT,TEXTO,ACOMETIDA TELEFONO,-50.014,0.7282,,,,,,,,,,,,,,
TEXT,TEXTO,ACOMETIDA TELEVISION,-50.014,0.3744,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,CABLEADO ESTRUCTURADO,-50.0043,2.0059,,,,,,,,,,,,,,
TEXT,TEXTO,C,-50.8752,1.1874,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.7213,2.1011,0.0,-50.8843,2.1011,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-50.8028,2.0606,0.091,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.8028,2.1011,0.0,-50.8028,1.9696,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.8407,2.1011,0.0,-50.8407,1.9779,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.7649,2.1011,0.0,-50.7649,1.9779,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-50.7698,2.4427,0.0268,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-50.8019,2.4442,0.08,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-50.834,2.4427,0.0268,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,LINEA DE COMANDO,-50.0043,1.6125,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-47.8992,2.3656,0.0,-47.819,2.3656,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-47.9517,2.3656,0.0,-48.0319,2.3656,0.0,,,,,,,,
ARC,CARGAS-DIAGRAMA-CONVENC,,,,,,,,,,-47.9254,2.4163,0.0571,,,,297.3656,242.6344
TEXT,CARGAS-DIAGRAMA-CONVENC,"LAMPARA FLUORESCENTE ELECTRONICA TL5, 39W, Ho, 110V., 2 TUBOS",-50.0043,4.6124,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"BOMBILLA ECONOMICA ECO-ENERGY GE.22W., 110V.",-50.0043,5.002,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"TOMA DOBLE INCRUSTAR CON POLO A TIERRA, 2x150W.,110V.",-50.0043,3.0859,,,,,,,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-50.8196,5.0848,0.1099,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"LUMINARIA SODIO-SON-T-PLUS 70W., 220V.",-50.0043,4.2303,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,INTERRUPTOR SENCILLO ,-50.0043,3.5104,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,INTERRUPTOR CONMUTABLE ,-50.0043,3.8704,,,,,,,,,,,,,,
LWPOLYLINE,ELEMENTOS-ELEC,,,,,,,,,,,,,"[[-50.7121, 4.4053], [-50.9186, 4.4053], [-50.9186, 4.1696], [-50.7121, 4.1696]]",4.0,True,,
LINE,ELEMENTOS-ELEC,,,,-50.7121,4.4053,0.0,-50.9186,4.1696,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.9186,4.4053,0.0,-50.7121,4.1696,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.8973,5.0071,0.0,-50.9327,4.9717,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.7419,5.0071,0.0,-50.7066,4.9717,0.0,,,,,,,,
TEXT,ELEMENTOS-ELEC,S,-50.8465,3.515,,,,,,,,,,,,,,
HATCH,ELEMENTOS-ELEC,,,,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.7301,2.8393,0.0,-50.8738,2.8393,0.0,,,,,,,,
LINE,TUBERIA,,,,-50.7358,2.7242,0.0,-50.868,2.7242,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-50.8019,3.1642,0.08,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.7724,3.0898,0.0,-50.7724,3.3193,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.8315,3.0898,0.0,-50.8315,3.3193,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TOMA TELEFONICO,-50.0043,2.7259,,,,,,,,,,,,,,
TEXT,ELEMENTOS-ELEC,SC,-50.8847,3.875,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.8973,5.1625,0.0,-50.9327,5.1978,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.7419,5.1625,0.0,-50.7066,5.1978,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,T.2,-50.6476,5.3837,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,T.1,-50.6476,5.7464,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,T.G.,-50.6476,6.0943,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TABLERO GENERAL,-50.0043,6.079,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TABLERO 3º PISO,-50.0043,5.3584,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TABLERO 2º PISO,-50.0043,5.7184,,,,,,,,,,,,,,
LINE,TUBERIA-PISO,,,,-47.0111,13.1765,0.0,-47.0111,9.4873,0.0,,,,,,,,
LINE,CAJONEO,,,,-43.8443,14.0736,0.0,-43.9486,8.8998,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,11.8193,0.0,-49.3986,12.6193,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,11.8193,0.0,-49.7986,12.5121,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,11.8193,0.0,-50.0914,12.2193,0.0,,,,,,,,
ARC,CAJONEO,,,,,,,,,,-49.3986,11.8193,0.8,,,,90.0,180.0
LINE,CAJONEO,,,,-45.9986,11.9193,0.0,-45.9986,14.4793,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.8486,11.9193,0.0,-45.8486,14.4793,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.6986,15.1693,0.0,-45.6986,9.2693,0.0,,,,,,,,
LINE,CAJONEO,,,,-43.9411,9.2693,0.0,-45.8486,9.2693,0.0,,,,,,,,
LINE,CAJONEO,,,,-43.9452,9.0693,0.0,-45.8486,9.0693,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.6986,10.6193,0.0,-44.0736,10.6193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.6986,9.7193,0.0,-44.0736,9.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.6986,11.5193,0.0,-44.0736,11.5193,0.0,,,,,,,,
LINE,TUBERIA-TV,,,,-46.1754,9.397,0.0,-46.1754,9.952,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.9986,9.2193,0.0,-45.9986,9.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.8486,9.0693,0.0,-45.8486,9.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.2486,9.2193,0.0,-49.2486,11.8193,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,9.2193,0.0,-49.3986,11.8193,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,10.0193,0.0,-50.0914,9.6193,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,10.0193,0.0,-49.7986,9.3265,0.0,,,,,,,,
ARC,CAJONEO,,,,,,,,,,-49.3986,10.0193,0.8,,,,180.0,270.0
LINE,CAJONEO,,,,-47.1986,9.2193,0.0,-49.3986,9.2193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.8486,9.0693,0.0,-50.3486,9.0693,0.0,,,,,,,,
ARC,CAJONEO,,,,,,,,,,-49.3986,10.0148,0.9,,,,207.266,242.1102
LINE,CAJONEO,,,,-50.1986,9.3693,0.0,-50.1986,9.6025,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-50.3486, 9.0693], [-50.0486, 9.0693], [-50.0486, 9.3693], [-50.3486, 9.3693]]",4.0,True,,
LINE,CAJONEO,,,,-49.8196,9.2193,0.0,-50.0486,9.2193,0.0,,,,,,,,
TEXT,TEXTO,22,-46.5436,9.5026,,,,,,,,,,,,,,
TEXT,TEXTO,TV,-46.1565,9.4212,,,,,,,,,,,,,,
LINE,TUBERIA-PISO,,,,-46.6558,9.4873,0.0,-46.5213,9.3492,0.0,,,,,,,,
LINE,TUBERIA-PISO,,,,-47.0111,9.4873,0.0,-46.6558,9.4873,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-46.1433,9.3155,0.0268,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-46.1754,9.317,0.08,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-46.2075,9.3155,0.0268,,,,,
LINE,ELEMENTOS-ELEC,,,,-46.4781,9.225,0.0,-46.4781,9.4544,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-46.419,9.225,0.0,-46.419,9.4544,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-46.4486,9.2993,0.08,,,,,
LINE,CAJONEO,,,,-45.9986,9.2193,0.0,-46.8986,9.2193,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-47.1986, 9.0693], [-46.8986, 9.0693], [-46.8986, 9.3693], [-47.1986, 9.3693]]",4.0,True,,
LINE,TUBERIA-TV,,,,-46.1754,9.952,0.0,-48.5205,9.952,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,11.8193,0.0,-49.2486,11.8193,0.0,,,,,,,,
LINE,CAJONEO,,,,-50.1986,10.0148,0.0,-50.1986,11.8193,0.0,,,,,,,,
LINE,CAJONEO,,,,-50.1986,10.0148,0.0,-50.1986,11.4116,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,11.0477,0.0,-50.2031,11.0477,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,10.5335,0.0,-50.2031,10.5335,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,10.7906,0.0,-50.2031,10.7906,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,10.0193,0.0,-50.1986,10.0193,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,10.2764,0.0,-50.2031,10.2764,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,11.3048,0.0,-50.2031,11.3048,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,11.5619,0.0,-50.2031,11.5619,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.3986,11.8193,0.0,-50.2031,11.8193,0.0,,,,,,,,
TEXT,NOTAS,SALON,-48.0492,10.9064,,,,,,,,,,,,,,
TEXT,TEXTO,10 TW,-46.9174,11.2663,,,,,,,,,,,,,,
LINE,CABLES,,,,-46.9229,11.3163,0.0,-47.0993,11.2362,0.0,,,,,,,,
LINE,CABLES,,,,-46.9229,11.3719,0.0,-47.0993,11.2919,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.8486,11.8693,0.0,-45.9986,11.8693,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.9986,11.9193,0.0,-45.8486,11.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.8486,9.9693,0.0,-45.9986,9.9693,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.9986,9.9193,0.0,-45.8486,9.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.8986,11.8693,0.0,-45.8986,9.9693,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.9486,11.8693,0.0,-45.9486,9.9693,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.9986,11.9193,0.0,-45.9986,9.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.8486,11.9193,0.0,-45.8486,9.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-44.0736,11.9693,0.0,-43.8867,11.9693,0.0,,,,,,,,
LINE,CAJONEO,,,,-44.0736,11.0693,0.0,-43.9049,11.0693,0.0,,,,,,,,
LINE,CAJONEO,,,,-44.0736,10.1693,0.0,-43.923,10.1693,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.8486,15.1693,0.0,-45.2486,15.1693,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.6986,13.3193,0.0,-44.0736,13.3193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.6986,12.4193,0.0,-44.0736,12.4193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.6986,12.4193,0.0,-44.0736,12.4193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.6986,15.1193,0.0,-44.0736,15.1193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.6986,14.2193,0.0,-44.0736,14.2193,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.6986,15.1193,0.0,-44.0736,15.1193,0.0,,,,,,,,
LINE,TUBERIA-PISO,,,,-47.3612,16.5644,0.0,-47.3612,13.2591,0.0,,,,,,,,
LINE,TUBERIA-PISO,,,,-50.1261,15.0295,0.0,-50.1261,13.8125,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.9986,15.0793,0.0,-45.9986,14.4793,0.0,,,,,,,,
LINE,CAJONEO,,,,-45.8486,15.0793,0.0,-45.8486,14.4793,0.0,,,,,,,,
LINE,CAJONEO,,,,-49.5986,13.4193,0.0,-49.5986,15.7693,0.0,,,,,,,,
LINE,CAJONEO,,,,-50.1986,12.7693,0.0,-50.1986,15.6193,0.0,,,,,,,,
LINE,CAJONEO,,,,-47.0986,12.7693,0.0,-47.0986,15.1693,0.0,,,,,,,,
LINE,CAJONEO,,,,-47.2486,12.6193,0.0,-47.2486,15.1693,0.0,,,,,,,,
TEXT,NOTAS,COMEDOR,-48.3894,13.658,,,,,,,,,,,,,,
TEXT,ELEMENTOS-ELEC,"03/4""",-48.449,12.3167,,,,,,,,,,,,,,
LINE,ACOMETIDAS,,,,-49.0464,12.2681,0.0,-47.4228,12.2681,0.0,,,,,,,,
LINE,CAJONEO,,,,-48.5005,12.7693,0.0,-47.2486,12.7693,0.0,,,,,,,,
LINE,CAJONEO,,,,-48.5005,12.6193,0.0,-47.2486,12.6193,0.0,,,,,,,,
TEXT,NOTAS,COCINA,-49.4278,14.3744,,,,,,,,,,,,,,
TEXT,TEXTO,10 TW,-50.0258,13.3538,,,,,,,,,,,,,,
LINE,CABLES,,,,-50.0313,13.4037,0.0,-50.2076,13.3236,0.0,,,,,,,,
LINE,CABLES,,,,-50.0313,13.4594,0.0,-50.2076,13.3793,0.0,,,,,,,,
LINE,CABLES,,,,-49.6389,12.9757,0.0,-49.6997,12.8335,0.0,,,,,,,,
TEXT,TEXTO,10 TW,-49.8638,12.9961,,,,,,,,,,,,,,
LINE,CABLES,,,,-49.5818,12.9757,0.0,-49.6426,12.8335,0.0,,,,,,,,
TEXT,TEXTO,8 TW,-48.9902,12.3634,,,,,,,,,,,,,,
LINE,TEXTO,,,,-48.387,12.4135,0.0,-48.4447,12.2888,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-48.8323,12.3209,0.0,-48.896,12.1794,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-48.889,12.3209,0.0,-48.9527,12.1794,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-48.9315,12.3421,0.0,-48.9952,12.2006,0.0,,,,,,,,
TEXT,TEXTO,22,-50.0407,13.0461,,,,,,,,,,,,,,
TEXT,TEXTO,22,-50.0567,13.558,,,,,,,,,,,,,,
LINE,TUBERIA-PISO,,,,-50.1135,12.9046,0.0,-49.2251,12.9046,0.0,,,,,,,,
LINE,TUBERIA-PISO,,,,-50.1135,13.1421,0.0,-50.1135,12.9046,0.0,,,,,,,,
LINE,TUBERIA-PISO,,,,-50.1194,13.6529,0.0,-50.1194,13.3204,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-50.1186,13.2276,0.08,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.1929,13.1981,0.0,-49.9635,13.1981,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.1929,13.2572,0.0,-49.9635,13.2572,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-50.1186,13.7327,0.08,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.1929,13.7032,0.0,-49.9635,13.7032,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-50.1929,13.7623,0.0,-49.9635,13.7623,0.0,,,,,,,,
TEXT,TEXTO,T.2.,-49.1876,13.0719,,,,,,,,,,,,,,
LINE,ACOMETIDAS,,,,-49.0464,12.8122,0.0,-49.0464,12.2681,0.0,,,,,,,,
LWPOLYLINE,ELEMENTOS-ELEC,,,,,,,,,,,,,"[[-48.8624, 13.0077], [-49.2305, 13.0077], [-49.2305, 12.8122], [-48.8624, 12.8122]]",4.0,True,,
LINE,ELEMENTOS-ELEC,,,,-49.2305,12.8122,0.0,-48.8624,13.0077,0.0,,,,,,,,
INSERT,CAJONEO,,,,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-49.3986,12.6193,0.0,-48.5005,12.6193,0.0,,,,,,,,
LINE,CAJONEO,,,,-48.5005,12.6193,0.0,-48.5005,12.7693,0.0,,,,,,,,
ARC,CAJONEO,,,,,,,,,,-49.3986,11.8239,0.9,,,,117.8898,152.734
LINE,CAJONEO,,,,-50.1986,12.2362,0.0,-50.1986,12.4693,0.0,,,,,,,,
LINE,CAJONEO,,,,-50.0486,12.6193,0.0,-49.8196,12.6193,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-50.3486, 12.4693], [-50.0486, 12.4693], [-50.0486, 12.7693], [-50.3486, 12.7693]]",4.0,True,,
LINE,CAJONEO,,,,-50.0486,12.7693,0.0,-48.5005,12.7693,0.0,,,,,,,,
